,region,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9
61368,Ohio Valley,38.79999999999984,-84.00000000000233,15.86441,0.0,98519.44,0.25852013,1.2330933,-0.001718998,4067.879,37.44389,2.8546143,2.485962
61369,Ohio Valley,38.79999999999984,-83.90000000000234,15.977692,0.0,98470.44,0.36496544,1.2096558,-0.0017419979,4065.328,37.95889,2.7330322,2.9901123
61370,Ohio Valley,38.79999999999984,-83.80000000000234,15.954254,0.0,98372.44,0.4518795,1.1969604,-0.001963742,4065.0183,38.489445,2.7806396,2.996338
61371,Ohio Valley,38.79999999999984,-83.70000000000235,15.95816,0.0,98275.44,0.5329342,1.182312,-0.0019236207,4065.1345,39.003334,2.9293213,2.9978027
61372,Ohio Valley,38.79999999999984,-83.60000000000235,16.036285,0.0,98319.44,0.59348106,1.166687,-0.0018260255,4066.6733,39.50611,3.1605225,2.7159424
61373,Ohio Valley,38.79999999999984,-83.50000000000236,16.108551,0.0,98381.44,0.63840294,1.1344604,-0.0024604201,4065.7034,39.947777,3.8809814,1.2874756
61374,Ohio Valley,38.79999999999984,-83.40000000000236,15.965973,0.0,98229.44,0.65598106,1.0914917,-0.0022250637,4059.58,40.36778,4.194092,1.2873535
61375,Ohio Valley,38.79999999999984,-83.30000000000237,15.803864,0.0,98044.44,0.65402794,1.0651245,-0.001959242,4053.1523,40.862778,4.368164,1.2894287
61376,Ohio Valley,38.79999999999984,-83.20000000000238,15.768707,0.0,98033.44,0.6413326,1.057312,-0.0019394532,4047.7688,41.425556,4.428955,0.0
61377,Ohio Valley,38.79999999999984,-83.10000000000238,15.905426,0.0,98314.44,0.62473106,1.057312,-0.0020713583,4043.1768,42.01611,4.404541,0.48498535
61378,Ohio Valley,38.79999999999984,-83.00000000000239,16.133942,0.0,98715.44,0.6237545,1.0563354,-0.001985319,4040.297,42.569443,4.339966,2.904419
61379,Ohio Valley,38.79999999999984,-82.9000000000024,16.200348,0.0,98811.44,0.5798092,1.0748901,-0.0019273907,4036.185,43.194443,4.1749268,0.6213379
61380,Ohio Valley,38.79999999999984,-82.8000000000024,16.104645,0.0,98693.44,0.52902794,1.0973511,-0.0020222813,4031.04,43.86222,4.203369,0.0
61381,Ohio Valley,38.79999999999984,-82.7000000000024,16.016754,0.0,98561.44,0.5016842,1.1080933,-0.0025332049,4023.1973,44.61222,4.2945557,1.2536621
61382,Ohio Valley,38.79999999999984,-82.60000000000241,16.005035,0.0,98551.44,0.4801998,1.1178589,-0.003270425,4015.159,45.460556,4.4505615,1.0054932
61383,Ohio Valley,38.79999999999984,-82.50000000000242,16.05191,0.0,98626.44,0.4704342,1.1276245,-0.003650263,4006.715,46.543335,4.2355957,0.0
61384,Ohio Valley,38.79999999999984,-82.40000000000242,16.133942,0.0,98760.44,0.46555138,1.1393433,-0.004013315,3997.85,47.638332,4.184326,0.0
61385,Ohio Valley,38.79999999999984,-82.30000000000243,16.200348,0.0,98874.44,0.4645748,1.151062,-0.004558243,3988.4268,48.68833,4.216675,1.7033691
61386,Ohio Valley,38.79999999999984,-82.20000000000243,16.215973,0.0,98874.44,0.444067,1.1559448,-0.0050480813,3977.3005,49.886665,4.2857666,0.24108887
61387,Ohio Valley,38.79999999999984,-82.10000000000244,16.171051,0.0,98779.44,0.41184044,1.1657104,-0.0051579624,3966.176,51.17611,4.3133545,1.2840576
61388,Ohio Valley,38.79999999999984,-82.00000000000244,16.106598,0.0,98664.44,0.3766842,1.1940308,-0.005619101,3956.8289,52.469444,4.352661,0.0
61389,Ohio Valley,38.79999999999984,-81.90000000000245,16.09488,0.0,98610.44,0.34836388,1.229187,-0.00598149,3949.0344,53.735554,4.3876953,1.0820312
61390,Ohio Valley,38.79999999999984,-81.80000000000246,16.161285,0.0,98597.44,0.3532467,1.2702026,-0.0064699873,3945.7517,54.843334,4.435669,1.2875977
61391,Ohio Valley,38.79999999999984,-81.70000000000246,16.133942,0.0,98534.44,0.36008263,1.3112183,-0.0067135096,3936.7478,55.998333,4.524658,1.2874756
61392,Ohio Valley,38.79999999999984,-81.60000000000247,16.069489,0.0,98387.44,0.3708248,1.3551636,-0.00698635,3928.3716,57.118332,4.647217,0.0
61393,Ohio Valley,38.79999999999984,-81.50000000000247,15.975739,0.0,98190.44,0.39133263,1.4098511,-0.007239513,3917.6216,58.177223,4.739624,0.0
61394,Ohio Valley,38.79999999999984,-81.40000000000248,15.973785,0.0,98068.44,0.41965294,1.463562,-0.0074309856,3912.8228,59.005554,4.845337,0.0
61395,Ohio Valley,38.79999999999984,-81.30000000000248,16.012848,0.0,98042.44,0.4362545,1.4879761,-0.0074805543,3914.0227,59.665554,4.845337,0.0
61396,Ohio Valley,38.79999999999984,-81.20000000000249,15.993317,0.0,97934.44,0.43234825,1.5084839,-0.007441595,3915.6978,60.13278,4.8999023,0.0
61397,Ohio Valley,38.79999999999984,-81.1000000000025,15.952301,0.0,97762.44,0.4098873,1.5397339,-0.007402949,3914.3806,60.464443,4.9345703,0.0
61398,Ohio Valley,38.79999999999984,-81.0000000000025,15.899567,0.0,97522.44,0.37277794,1.5768433,-0.0074523836,3909.4255,60.855556,4.9345703,0.0
61399,Ohio Valley,38.79999999999984,-80.9000000000025,15.862457,0.0,97250.44,0.32004356,1.6159058,-0.0075924248,3899.754,61.409443,4.9692383,0.0
61400,Ohio Valley,38.79999999999984,-80.80000000000251,15.721832,0.0,96855.44,0.15793419,1.642273,-0.007375635,3875.1628,62.081665,4.9420166,0.0
61401,Ohio Valley,38.79999999999984,-80.70000000000252,15.686676,0.0,96642.44,-0.057886124,1.6637573,-0.006934412,3843.101,62.69611,4.9335938,0.0
61402,Ohio Valley,38.79999999999984,-80.60000000000252,15.874176,0.0,96669.44,-0.18483925,1.7096558,-0.0068281665,3814.3467,62.933887,4.9335938,0.0
61403,Ohio Valley,38.79999999999984,-80.50000000000253,15.924957,0.0,96523.44,-0.3030033,1.7555542,-0.006782174,3783.3171,63.267223,4.909546,0.0
61404,Ohio Valley,38.79999999999984,-80.40000000000254,15.577301,0.0,95875.44,-0.4123783,1.7946167,-0.0066551343,3747.0256,63.88278,4.8581543,0.0
61405,Ohio Valley,38.79999999999984,-80.30000000000254,14.715973,0.0,94545.44,-0.5031986,1.8258667,-0.006374106,3708.4812,64.617226,4.8658447,0.0
61406,Ohio Valley,38.79999999999984,-80.20000000000255,13.874176,0.0,93330.44,-0.50515175,1.8209839,-0.0055077896,3668.28,65.54,4.846924,0.0
61407,Ohio Valley,38.79999999999984,-80.10000000000255,13.622223,0.0,93084.44,-0.3498783,1.7028198,-0.0046596006,3638.7239,66.69611,4.8125,0.0
61408,Ohio Valley,38.79999999999984,-80.00000000000256,13.481598,0.0,93095.44,-0.12331581,1.5221558,-0.0038029999,3614.6262,68.08111,4.786255,0.0
61409,Ohio Valley,38.79999999999984,-79.90000000000256,12.975739,0.0,92624.44,-0.011011124,1.3756714,-0.0031501874,3586.7212,69.67834,4.758423,0.0
61410,Ohio Valley,38.79999999999984,-79.80000000000257,11.944489,0.0,91452.44,0.085668564,1.2301636,-0.0027237758,3558.9355,71.36278,4.6885986,0.0
61411,Ohio Valley,38.79999999999984,-79.70000000000258,10.641754,0.0,90369.44,0.34836388,0.97821045,-0.0018981472,3545.8684,73.73722,4.657593,0.0
61412,Ohio Valley,38.79999999999984,-79.60000000000258,9.817535,0.0,90172.44,0.55441856,0.7536011,-0.0009903237,3541.014,75.83722,4.6225586,0.0
61413,Ohio Valley,38.79999999999984,-79.50000000000259,9.758942,0.0,91024.44,0.73410606,0.5475464,-0.00043106824,3538.976,77.82889,4.5877686,0.0
61414,Ohio Valley,38.79999999999984,-79.40000000000259,10.456207,0.0,92693.44,0.8014889,0.43621826,-0.0002753362,3548.3372,79.505554,4.585205,1.2895508
61415,Ohio Valley,38.79999999999984,-79.3000000000026,11.331207,0.0,94458.44,0.7956295,0.39813232,-0.00023274124,3562.3445,81.2,4.5202637,0.0
61416,Ohio Valley,38.79999999999984,-79.2000000000026,11.149567,0.0,94575.44,0.79660606,0.33270264,-0.0002732575,3573.8516,83.18889,4.522827,0.0
61417,Ohio Valley,38.79999999999984,-79.10000000000261,10.764801,0.0,94006.44,0.76535606,0.28485107,-0.00036559254,3585.0195,85.166664,4.4935303,0.45690918
61418,Southeast,38.79999999999984,-79.00000000000261,10.782379,0.0,93945.44,0.6520748,0.3180542,-0.0004956797,3598.6633,86.68889,4.4432373,1.2895508
61419,Ohio Valley,38.79999999999984,-78.90000000000262,11.200348,0.0,94465.44,0.51828575,0.385437,-0.0007628724,3613.6084,88.00056,4.34375,0.0
61420,Southeast,38.79999999999984,-78.80000000000263,12.087067,0.0,95646.44,0.4001217,0.44403076,-0.0008838251,3628.7656,89.280556,4.2248535,0.0
61421,Southeast,38.79999999999984,-78.70000000000263,13.067535,0.0,96928.44,0.34348106,0.4537964,-0.00087971985,3644.4844,90.4,4.1431885,0.0
61422,Southeast,38.79999999999984,-78.60000000000264,13.590973,0.0,97596.44,0.36398888,0.39715576,-0.0005703792,3660.8845,91.31778,4.2038574,0.0
61423,Southeast,38.79999999999984,-78.50000000000264,13.481598,0.0,97596.44,0.39621544,0.3727417,-0.0005580038,3678.1055,92.352776,4.236328,0.0
61424,Southeast,38.79999999999984,-78.40000000000265,13.215973,0.0,97205.44,0.41965294,0.35809326,-0.000711523,3696.245,93.39445,4.296509,0.0
61425,Southeast,38.79999999999984,-78.30000000000265,12.930817,0.0,96783.44,0.4235592,0.33758545,-0.0010166615,3715.4146,94.36,4.293701,0.0
61426,Southeast,38.79999999999984,-78.20000000000266,13.038239,0.0,96739.44,0.4157467,0.30926514,-0.0015745088,3735.1907,95.28445,4.315674,0.0
61427,Southeast,38.79999999999984,-78.10000000000267,13.698395,0.0,97827.44,0.43234825,0.24481201,-0.0020277277,3754.41,96.13778,4.197998,0.0
61428,Southeast,38.79999999999984,-78.00000000000267,14.327301,0.0,98833.44,0.38352013,0.27508545,-0.002191037,3774.0388,96.94889,4.0357666,0.0
61429,Southeast,38.79999999999984,-77.90000000000268,14.688629,0.0,99257.44,0.2926998,0.36395264,-0.002298385,3793.8088,97.693886,3.918335,0.0
61430,Southeast,38.79999999999984,-77.80000000000268,15.038239,0.0,99524.44,0.20871544,0.42840576,-0.0024605244,3812.1855,98.498886,3.7320557,0.0
61431,Southeast,38.79999999999984,-77.70000000000269,15.337067,0.0,99866.44,0.14523888,0.48016357,-0.002475381,3830.1016,99.29278,3.6154785,0.35131836
61432,Southeast,38.79999999999984,-77.6000000000027,15.946442,0.0,100391.44,0.194067,0.49090576,-0.002244316,3846.4895,99.94945,3.7886963,2.781128
61433,Southeast,38.79999999999984,-77.5000000000027,16.30777,0.0,100577.44,0.25559044,0.49090576,-0.0019668117,3862.5488,100.53833,4.032837,2.9196777
61434,Southeast,38.79999999999984,-77.4000000000027,16.315582,0.0,100462.44,0.3063717,0.4899292,-0.0018183887,3878.575,101.06555,4.001343,2.9453125
61435,Southeast,38.79999999999984,-77.30000000000271,16.45816,0.0,100391.44,0.32492638,0.46551514,-0.001588285,3893.4421,101.70389,3.9915771,2.9615479
61436,Southeast,38.79999999999984,-77.20000000000272,16.704254,0.0,100570.44,0.30734825,0.41278076,-0.001228705,3907.0122,102.50166,3.7402344,2.9821777
61437,Southeast,38.79999999999984,-77.10000000000272,17.235504,0.0,100978.44,0.27902794,0.35125732,-0.00016988069,3920.5483,103.32833,2.9832764,3.071045
61438,Northeast,38.79999999999984,-77.00000000000273,17.23941,0.0,101077.44,0.272192,0.27508545,-0.00021186471,3933.895,104.155,2.9543457,2.7944336
61439,Northeast,38.79999999999984,-76.90000000000273,17.311676,0.0,101012.44,0.46652794,0.13934326,-7.1428716e-05,3945.8071,104.93278,3.040039,2.6791992
61440,Northeast,38.79999999999984,-76.80000000000274,17.15152,0.0,101036.44,0.6921139,-0.016906738,-0.00014901906,3959.1572,105.619446,3.4022217,3.0196533
61441,Northeast,38.79999999999984,-76.70000000000275,17.173004,0.0,101146.44,0.9020748,-0.17218018,-0.0002270937,3974.4834,106.27111,3.8658447,2.2218018
61442,Northeast,38.79999999999984,-76.60000000000275,17.53238,0.0,101265.44,1.0436764,-0.3147583,-0.00011827797,3995.0134,106.745,3.9023438,0.0
61443,Northeast,38.79999999999984,-76.30000000000277,18.288239,0.0,101531.44,1.0134029,-0.76690674,-0.00023378432,4121.8657,107.84389,2.6721191,3.0700684
61444,Northeast,38.79999999999984,-76.10000000000278,17.514801,0.0,101395.44,0.34445763,-0.458313,-0.00026752055,4087.771,110.24944,2.1950684,1.2819824
61445,Northeast,38.79999999999984,-76.00000000000279,17.006989,0.0,101413.44,-0.121362686,-0.29718018,-0.00014127791,4064.8794,111.51722,2.1416016,0.0
61446,Northeast,38.79999999999984,-75.90000000000279,16.747223,0.0,101427.44,-0.2873783,-0.23272705,-7.2576106e-05,4050.139,112.95,2.08667,1.7076416
61447,Northeast,38.79999999999984,-75.8000000000028,16.567535,0.0,101402.44,-0.19558144,-0.24053955,-5.365163e-05,4042.5466,114.58278,2.0913086,1.7104492
61448,Northeast,38.79999999999984,-75.7000000000028,16.575348,0.0,101391.44,-0.13698769,-0.4163208,-5.824864e-05,4038.585,116.433334,2.14917,0.5185547
61449,Northeast,38.79999999999984,-75.60000000000281,16.715973,0.0007301569,101375.44,-0.13308144,-0.67315674,-0.00016376376,4038.4995,118.255,2.1815186,0.6326904
61450,Northeast,38.79999999999984,-75.50000000000281,17.15738,0.0043064356,101374.44,-0.26589394,-1.1184692,-0.00029536337,4050.6943,119.861664,2.1785889,2.9953613
61451,Northeast,38.79999999999984,-75.40000000000282,17.721832,0.008955598,101402.44,-0.44069862,-1.6243286,-0.00040356815,4065.385,121.31555,2.2459717,2.9979248
61452,Northeast,38.79999999999984,-75.30000000000283,18.258942,0.010207295,101443.44,-0.5227299,-2.0042114,-0.00044111162,4067.355,122.710556,2.173584,2.989746
61453,Northeast,38.79999999999984,-75.20000000000283,18.702301,0.023424625,101495.44,-0.7326908,-2.505188,-0.0006119013,4079.37,123.71333,2.0117188,2.972168
61454,West,38.69999999999984,-123.40000000000008,14.038239,0.011116266,99059.44,-1.8108158,0.56414795,-0.0040800795,4064.422,530.93225,4.484619,0.0
61455,West,38.69999999999984,-123.3000000000001,14.11441,0.009700656,98281.44,-1.6428471,0.5709839,-0.0050591305,4084.5188,530.8678,4.005371,0.0
61456,West,38.69999999999984,-123.2000000000001,14.43277,0.0067055225,97309.44,-1.290308,0.5944214,-0.006835766,4124.1167,530.9656,3.2734375,0.6873779
61457,West,38.69999999999984,-123.10000000000012,15.217926,0.0032931566,97696.44,-0.8918705,0.63446045,-0.008325934,4164.423,531.5394,3.0651855,2.954712
61458,West,38.69999999999984,-123.00000000000011,16.25113,0.0011920929,99006.44,-0.5979252,0.5963745,-0.009823263,4191.615,532.5339,2.8724365,2.9613037
61459,West,38.69999999999984,-122.90000000000012,16.737457,0.00086426735,98868.44,-0.3918705,0.49383545,-0.011124186,4207.8267,533.9128,2.7670898,0.9404297
61460,West,38.69999999999984,-122.80000000000013,16.981598,0.00043213367,97685.44,-0.22097206,0.3678589,-0.012174465,4222.7124,534.8628,2.619751,0.021484375
61461,West,38.69999999999984,-122.70000000000012,17.268707,0.0,96622.44,-0.038354874,0.2633667,-0.013192683,4243.71,534.6322,2.4715576,0.0
61462,West,38.69999999999984,-122.60000000000014,17.827301,0.0,96705.44,0.18137169,0.22625732,-0.012662098,4272.7207,533.125,2.300293,0.0
61463,West,38.69999999999984,-122.50000000000014,18.727692,0.0,97724.44,0.36789513,0.3131714,-0.0032663867,4295.4043,532.23224,1.6654053,0.0
61464,West,38.69999999999984,-122.40000000000016,19.294098,0.0,97937.44,0.5553951,0.40008545,-0.0028439984,4318.1025,531.3761,1.5698242,0.0
61465,West,38.69999999999984,-122.30000000000015,19.37613,0.0,97758.44,0.65109825,0.4850464,-0.0030705705,4341.899,529.005,1.4571533,1.6804199
61466,West,38.69999999999984,-122.20000000000016,19.17691,0.0,97929.44,0.69016075,0.5700073,-0.0032721758,4366.392,525.7206,1.5456543,2.4796143
61467,West,38.69999999999984,-122.10000000000016,19.053864,0.0,98827.44,0.6598873,0.68426514,-0.0034308732,4392.0073,522.26,1.8184814,1.7489014
61468,West,38.69999999999984,-122.00000000000016,19.397614,0.0,100284.44,0.4831295,0.8834839,-0.0035709515,4419.5107,518.9678,1.9219971,1.6899414
61469,West,38.69999999999984,-121.90000000000018,19.165192,0.0,100642.44,0.2907467,1.1481323,-0.0035543665,4427.662,509.37277,2.0627441,1.6748047
61470,West,38.69999999999984,-121.80000000000018,18.880035,0.0,100666.44,0.019262314,1.3883667,-0.0035179704,4439.116,498.42557,2.2352295,1.8239746
61471,West,38.69999999999984,-121.7000000000002,18.643707,0.0,100822.44,-0.26296425,1.6178589,-0.0038665459,4451.0728,486.87445,2.0186768,2.1518555
61472,West,38.69999999999984,-121.6000000000002,18.536285,0.0,100980.44,-0.41140175,1.7750854,-0.0042151213,4457.7227,471.86945,1.7282715,2.4274902
61473,West,38.69999999999984,-121.5000000000002,18.587067,0.0,100863.44,-0.32839394,1.8034058,-0.0039673224,4455.0063,450.7989,1.9000244,2.3322754
61474,West,38.69999999999984,-121.4000000000002,18.649567,0.0,100817.44,-0.24440956,1.8307495,-0.0034129545,4452.35,429.74722,2.3564453,1.7122803
61475,West,38.69999999999984,-121.3000000000002,18.77652,0.0,100547.44,-0.21608925,1.7057495,-0.0033228397,4436.842,409.6428,2.345459,1.6097412
61476,West,38.69999999999984,-121.20000000000022,18.756989,0.0,99826.44,-0.2873783,1.3522339,-0.002844043,4418.755,386.47223,2.3913574,1.701294
61477,West,38.69999999999984,-121.10000000000022,18.887848,0.0,98734.44,-0.3733158,0.9069214,-0.0023286939,4405.025,361.88556,2.4388428,1.8549805
61478,West,38.69999999999984,-121.00000000000024,19.233551,0.0,97482.44,-0.4543705,0.4869995,-0.0020539016,4394.3345,337.36334,2.3842773,1.6173096
61479,West,38.69999999999984,-120.90000000000023,19.352692,0.0,96395.44,-0.65651894,0.10809326,-0.0017867535,4372.239,312.4889,2.229004,0.008056641
61480,West,38.69999999999984,-120.80000000000024,19.323395,0.0,94712.44,-1.1975346,-0.15362549,-0.011891261,4318.485,286.55057,2.8754883,0.0
61481,West,38.69999999999984,-120.70000000000024,19.278473,0.0033676624,92666.44,-1.7326908,-0.411438,-0.013210699,4264.48,260.3989,3.2493896,0.0
61482,West,38.69999999999984,-120.60000000000024,18.372223,0.22758543,90326.44,-1.9914799,-0.52471924,-0.011660509,4209.418,231.50778,3.3670654,0.0
61483,West,38.69999999999984,-120.50000000000026,16.721832,0.6374419,87916.44,-1.9729252,-0.49053955,-0.009606786,4144.996,203.49278,3.2489014,0.013793945
61484,West,38.69999999999984,-120.40000000000026,15.030426,1.0232329,85672.44,-1.868433,-0.40655518,-0.0068368465,4061.0771,182.62611,2.9320068,0.014526367
61485,West,38.69999999999984,-120.30000000000028,13.173004,1.3511777,83210.44,-1.7824955,-0.33624268,-0.0037284568,3972.8884,163.06612,2.696167,0.014404297
61486,West,38.69999999999984,-120.20000000000029,10.878082,1.5248656,80566.44,-1.4983158,-0.18878174,-0.0018077791,3905.0388,150.51167,2.390747,2.0756836
61487,West,38.69999999999984,-120.10000000000028,8.694489,1.5888661,78303.44,-1.0744877,0.012390137,-0.00088118017,3851.5962,142.91945,2.6629639,2.9261475
61488,West,38.69999999999984,-120.00000000000028,7.354645,1.532495,77152.44,-0.5793705,0.22821045,-0.0005406514,3808.4739,137.04889,2.8608398,2.4987793
61489,West,38.69999999999984,-119.90000000000028,7.33902,1.3436675,77530.44,-0.113550186,0.4118042,-0.0004415363,3780.2078,133.85222,2.7652588,1.7398682
61490,West,38.69999999999984,-119.8000000000003,8.465973,1.0115206,79055.44,0.17258263,0.49969482,-0.0006511137,3793.5789,145.48445,4.0306396,1.4873047
61491,West,38.69999999999984,-119.7000000000003,9.352692,0.70758164,80098.44,0.3942623,0.7399292,-0.0007116422,3809.1328,158.17334,4.693115,1.2945557
61492,West,38.69999999999984,-119.6000000000003,10.288239,0.4041344,81253.44,0.6139889,0.9869995,-0.0009459108,3824.7373,170.81833,4.9503174,0.82458496
61493,West,38.69999999999984,-119.50000000000033,11.436676,0.24273992,82247.44,0.6989498,1.1364136,-0.0010173321,3851.3167,184.03111,5.012451,0.5233154
61494,West,38.69999999999984,-119.40000000000032,12.508942,0.23622811,82693.44,0.6374264,1.1784058,-0.0009768084,3889.8477,197.86278,5.005615,0.5332031
61495,West,38.69999999999984,-119.30000000000032,12.936676,0.26276708,82264.44,0.5407467,1.1950073,-0.0011601225,3931.105,212.28055,4.821533,0.5220947
61496,West,38.69999999999984,-119.20000000000032,13.635895,0.21272898,81973.44,0.46848106,1.2067261,-0.0010132417,3968.8584,233.45944,0.7371826,0.5299072
61497,West,38.69999999999984,-119.10000000000034,14.477692,0.19842386,82241.44,0.40109825,1.0778198,-0.0009900331,4016.9573,237.24278,0.036621094,0.5280762
61498,West,38.69999999999984,-119.00000000000034,15.753082,0.174582,82445.44,0.3317623,0.8395386,-0.0010004714,4066.9207,235.65889,0.0,0.5250244
61499,West,38.69999999999984,-118.90000000000036,17.169098,0.14030933,82715.44,0.26633263,0.54852295,-0.0010335222,4116.5776,232.82777,0.0,0.52197266
61500,West,38.69999999999984,-118.80000000000037,18.389801,0.107988715,83485.44,0.23801231,0.26727295,-0.0012392327,4165.79,229.39722,0.0,0.4552002
61501,West,38.69999999999984,-118.70000000000036,19.89566,0.07298589,85420.44,0.3473873,0.01727295,-0.0022721887,4213.164,223.67612,0.0,0.032226562
61502,West,38.69999999999984,-118.60000000000036,19.897614,0.037759542,85315.44,0.4567623,-0.23272705,-0.0016302541,4260.567,217.95277,0.0,0.3848877
61503,West,38.69999999999984,-118.50000000000036,18.423004,0.023081899,83216.44,0.522192,-0.4133911,-0.0015889853,4292.0635,211.39223,0.0,0.51086426
61504,West,38.69999999999984,-118.40000000000038,17.100739,0.015839934,81129.44,0.57004356,-0.51690674,-0.0017731413,4308.106,203.445,0.0,0.51086426
61505,West,38.69999999999984,-118.30000000000038,16.985504,0.009506941,80624.44,0.6237545,-0.5745239,-0.001817204,4316.646,194.36833,0.036865234,0.51086426
61506,West,38.69999999999984,-118.2000000000004,18.022614,0.009819865,82209.44,0.68527794,-0.64971924,-0.0017548352,4330.7715,185.32666,0.0,0.5109863
61507,West,38.69999999999984,-118.1000000000004,18.579254,0.008434057,83272.44,0.6891842,-0.71221924,-0.0016501844,4332.654,176.75055,0.0,0.5147705
61508,West,38.69999999999984,-118.0000000000004,18.512848,0.005364418,83133.44,0.61496544,-0.7600708,-0.0015931651,4318.1475,168.73,0.0,0.515625
61509,West,38.69999999999984,-117.9000000000004,18.596832,0.0020861626,82953.44,0.50559044,-0.7913208,-0.0015475228,4297.936,160.73056,0.0,0.515625
61510,West,38.69999999999984,-117.8000000000004,18.942535,0.0022351742,82823.44,0.3844967,-0.78741455,-0.0014366731,4267.9546,152.34111,0.0,0.51782227
61511,West,38.69999999999984,-117.7000000000004,19.073395,0.018253922,82219.44,0.27023888,-0.74346924,-0.0013232157,4222.835,143.50444,0.41333008,0.67822266
61512,West,38.69999999999984,-117.60000000000042,17.02652,0.11345744,80386.44,0.18430138,-0.77960205,-0.0022540092,4195.145,135.70612,4.3342285,2.145752
61513,West,38.69999999999984,-117.50000000000044,14.626129,0.21603703,77892.44,0.08273888,-0.81573486,-0.0025750697,4169.11,127.90722,4.703125,2.3562012
61514,West,38.69999999999984,-117.40000000000045,13.842926,0.23721159,76895.44,-0.04128456,-0.72003174,-0.0026555955,4152.7837,122.28,4.670166,2.3256836
61515,West,38.69999999999984,-117.30000000000044,15.196442,0.18498302,77768.44,-0.18483925,-0.50616455,-0.0026991665,4144.899,118.58722,4.762329,1.6553955
61516,West,38.69999999999984,-117.20000000000044,17.68863,0.099912286,79581.44,-0.3186283,-0.24249268,-0.00245329,4142.622,116.001114,4.144409,0.51049805
61517,West,38.69999999999984,-117.10000000000043,18.155426,0.038325787,79738.44,-0.38210487,-0.027648926,-0.0009189844,4144.1113,113.64389,0.06652832,0.52319336
61518,West,38.69999999999984,-117.00000000000044,15.721832,0.041037798,77394.44,-0.49245644,0.07879639,-0.0010395348,4145.1606,112.44833,0.0,0.5234375
61519,West,38.69999999999984,-116.90000000000046,14.499176,0.053033233,76300.44,-0.4670658,0.2086792,-0.0010599121,4136.73,111.77389,0.0,0.52526855
61520,West,38.69999999999984,-116.80000000000048,14.794098,0.06809831,76428.44,-0.39577675,0.3463745,-0.0010002181,4125.1465,111.28389,0.0,0.52856445
61521,West,38.69999999999984,-116.70000000000049,15.813629,0.07906556,77126.44,-0.2356205,0.40496826,-0.0013574064,4122.6113,112.503334,1.1391602,0.9729004
61522,West,38.69999999999984,-116.60000000000048,16.241364,0.07969141,77515.44,0.131567,0.27508545,-0.0025552064,4141.227,117.67389,4.312134,2.2041016
61523,West,38.69999999999984,-116.50000000000048,16.481598,0.078976154,77892.44,0.5280514,0.12176514,-0.001278989,4162.699,123.39555,0.5845947,0.7576904
61524,West,38.69999999999984,-116.40000000000047,16.380035,0.11317432,78343.44,0.90891075,-0.019836426,-0.0014023185,4179.583,130.24167,3.4031982,1.8017578
61525,West,38.69999999999984,-116.3000000000005,16.544098,0.09973347,78880.44,1.1374264,-0.086242676,-0.0013689995,4199.2427,139.01,2.418213,1.4300537
61526,West,38.69999999999984,-116.2000000000005,17.048004,0.061929226,79634.44,1.2594967,-0.08526611,-0.001206398,4220.205,148.32556,0.0,0.52197266
61527,West,38.69999999999984,-116.1000000000005,17.727692,0.03683567,80564.44,1.3434811,-0.039367676,-0.0012343153,4239.6577,156.87889,0.0,0.51831055
61528,West,38.69999999999984,-116.00000000000053,18.169098,0.015825033,81018.44,1.3669186,0.0446167,-0.0013271719,4257.892,165.37889,0.0,0.5157471
61529,West,38.69999999999984,-115.90000000000052,17.80191,0.01603365,79931.44,1.0632076,0.3336792,-0.0014302284,4269.474,173.49167,0.0,0.515625
61530,West,38.69999999999984,-115.80000000000052,18.61441,0.017896295,80596.44,0.740942,0.63446045,-0.0013898164,4280.6597,181.56612,0.0,0.515625
61531,West,38.69999999999984,-115.70000000000051,20.967926,0.020250678,82744.44,0.48215294,0.8786011,-0.0012914538,4284.0703,188.47278,0.0,0.5168457
61532,West,38.69999999999984,-115.60000000000052,23.264801,0.03479421,84728.44,0.3141842,1.0563354,-0.0012189299,4276.089,192.75111,0.0,0.5197754
61533,West,38.69999999999984,-115.50000000000054,22.389801,0.081807375,84076.44,0.21359825,1.2125854,-0.0012171417,4259.739,193.26,0.0,0.5234375
61534,West,38.69999999999984,-115.40000000000056,20.130035,0.1322031,81780.44,0.08859825,1.376648,-0.0012980178,4248.1133,194.08833,0.0,0.5234375
61535,West,38.69999999999984,-115.30000000000057,20.184723,0.14682114,81928.44,0.073949814,1.4655151,-0.0012349412,4233.5195,194.96777,0.0,0.5371094
61536,West,38.69999999999984,-115.20000000000056,21.014801,0.118777156,82829.44,0.18820763,1.4664917,-0.0011572689,4215.4556,195.89722,0.0,0.52490234
61537,West,38.69999999999984,-115.10000000000056,20.99527,0.06753206,82846.44,0.36691856,1.4215698,-0.0012010485,4194.56,196.88222,1.4788818,1.0834961
61538,West,38.69999999999984,-115.00000000000055,19.229645,0.021502376,80939.44,0.50559044,1.3805542,-0.0014161915,4172.6978,197.9461,4.9698486,2.4483643
61539,West,38.69999999999984,-114.90000000000056,17.694489,0.0033080578,78167.44,0.4704342,1.3522339,-0.0014822409,4154.213,199.20778,4.9761963,2.4696045
